362,285,46,103,173,64,96,3057,-11316,87,206,1,33,2,2,7,0
513,248,102,105,166,66,102,3056,-11316,120,206,1,33,2,2,7,0
557,163,57,104,164,66,103,3055,-11316,100,207,1,33,2,2,7,0
497,134,25,97,166,65,102,3054,-11316,69,209,1,33,2,2,6,0
478,106,41,86,168,63,97,3053,-11316,79,211,1,33,2,2,7,0
426,108,13,78,170,58,88,3052,-11316,65,213,1,34,2,2,7,0
416,128,48,74,172,56,84,3051,-11316,73,215,1,34,2,2,7,0
348,110,28,67,176,54,81,3050,-11316,77,217,1,34,2,2,7,0
321,84,4,65,178,55,82,3049,-11316,96,219,1,34,2,2,7,0
334,194,24,69,177,55,79,3048,-11316,137,221,1,34,2,2,7,0
427,304,81,85,173,50,70,3047,-11316,155,220,1,34,2,2,7,0
557,307,96,100,166,49,67,3046,-11316,142,220,1,34,2,12,10,0
626,219,59,105,163,47,63,3045,-11316,101,219,1,34,2,13,7,0
578,194,7,103,163,49,64,3044,-11316,98,220,1,34,2,12,10,0
637,193,76,97,162,52,74,3043,-11316,113,220,1,34,2,13,10,0
647,289,94,85,164,54,83,3042,-11316,118,221,1,34,2,12,7,0
509,379,135,70,171,48,72,3041,-11316,128,222,1,34,2,8,7,0
313,341,40,62,180,48,71,3040,-11316,137,224,1,34,2,2,10,0
257,198,32,61,186,51,71,3039,-11316,134,225,1,34,2,2,7,0
203,138,38,61,189,47,60,3038,-11316,154,226,1,34,2,2,10,0
148,182,14,62,193,44,57,3037,-11316,126,226,1,34,2,2,7,0
203,199,59,70,190,43,55,3036,-11316,113,226,1,34,2,2,10,0
212,141,20,72,190,43,57,3035,-11316,86,226,1,34,2,2,10,0
206,134,19,73,190,42,58,3034,-11316,90,225,1,34,2,1,16,0
230,157,26,74,189,44,62,3033,-11316,89,225,1,33,2,1,7,0
222,115,24,74,190,44,62,3032,-11316,79,224,1,33,2,1,10,0
225,89,19,74,190,44,64,3031,-11316,96,223,1,33,2,1,10,0
232,73,15,75,190,48,69,3030,-11316,129,221,1,33,2,1,10,0
230,58,11,75,191,48,68,3029,-11316,101,218,1,33,2,1,10,0
223,56,10,74,192,46,66,3028,-11316,48,214,1,33,2,1,10,0
221,65,11,74,192,45,63,3027,-11316,66,211,1,33,2,2,10,0
230,60,14,74,192,46,63,3026,-11316,78,208,1,33,2,2,7,0
229,54,11,74,192,48,67,3025,-11316,64,205,1,33,2,2,10,0
236,46,10,74,192,49,67,3024,-11316,108,202,1,33,2,1,10,0
239,43,8,74,192,50,68,3023,-11316,106,200,1,33,2,1,10,0
238,51,10,74,192,49,66,3022,-11316,48,198,1,33,2,2,10,0
243,65,11,77,192,55,78,3021,-11316,38,197,1,33,2,2,10,0
253,64,15,79,192,55,75,3020,-11316,38,197,1,33,2,12,10,0
256,52,10,76,192,50,65,3019,-11316,33,199,1,33,2,10,6,0
237,67,17,70,194,48,63,3018,-11316,32,199,1,33,2,2,7,0
207,70,15,65,196,50,67,3017,-11316,49,200,1,33,2,2,10,0
184,56,12,62,198,51,67,3016,-11316,63,200,1,33,2,9,10,0
166,72,8,62,198,50,69,3015,-11316,60,200,1,33,2,9,10,0
192,86,30,66,198,53,72,3014,-11316,43,199,1,33,2,9,10,0
183,107,24,64,199,52,70,3013,-11316,50,199,1,33,2,9,10,0
139,125,41,60,202,49,66,3012,-11316,63,199,1,33,2,9,7,0
80,93,9,57,205,44,58,3011,-11316,56,200,1,33,2,9,10,0
47,49,12,73,213,43,63,2987,-11316,23,225,1,33,2,5,10,0
41,57,13,70,214,43,61,2986,-11316,21,225,1,33,2,5,7,0
247,419,89,77,167,66,98,3118,-11315,142,69,-9999,1,2,2,7,15
485,378,164,78,160,70,108,3117,-11315,171,69,-9999,1,2,2,7,14
417,398,68,78,157,71,114,3116,-11315,241,69,-9999,1,-9999,2,6,13
620,419,148,80,147,76,118,3115,-11315,266,69,-9999,1,-9999,2,9,12
587,553,173,71,149,75,116,3114,-11315,219,69,-9999,1,-9999,13,7,10
91,101,43,87,185,51,70,3075,-11315,47,223,1,33,-9999,1,7,0
63,98,44,80,187,52,68,3074,-11315,46,223,1,33,-9999,2,10,0
23,94,6,70,190,50,63,3073,-11315,33,221,1,33,-9999,1,10,0
21,31,2,71,190,47,60,3072,-11315,23,218,1,33,2,1,10,0
48,49,12,80,189,50,64,3070,-11315,22,212,1,33,2,2,10,0
62,61,16,82,188,50,65,3069,-11315,24,208,1,33,2,2,10,0
67,115,13,85,188,50,66,3068,-11315,36,205,1,33,2,2,7,0
107,132,32,89,186,48,65,3067,-11315,43,201,1,33,2,2,10,0
134,95,21,87,185,48,64,3066,-11315,37,198,1,33,2,2,10,0
111,51,13,79,187,48,62,3065,-11315,45,199,1,33,2,2,10,0
97,38,5,75,187,47,62,3064,-11315,50,201,1,33,2,2,10,0
109,83,10,81,187,49,66,3063,-11315,64,203,1,34,2,2,10,0
152,107,35,91,184,53,77,3062,-11315,91,204,1,34,2,2,10,0
199,74,8,95,182,56,83,3061,-11315,102,204,1,34,2,2,7,0
232,100,20,96,180,58,87,3060,-11315,69,204,1,33,2,2,7,0
283,105,38,98,178,61,91,3059,-11315,47,204,1,33,2,2,7,0
317,241,24,101,176,62,95,3058,-11315,69,204,1,33,2,2,7,0
413,278,88,104,171,66,103,3057,-11315,124,203,1,33,2,2,7,0
562,234,62,106,164,67,104,3056,-11315,143,204,1,33,2,2,7,0
547,125,29,103,163,67,103,3055,-11315,108,205,1,33,2,2,7,0
502,139,59,93,166,63,97,3054,-11315,67,207,1,33,2,2,7,0
439,129,15,82,170,58,89,3053,-11315,64,209,1,33,2,2,7,0
413,113,28,76,172,56,84,3052,-11315,66,212,1,33,2,2,7,0
370,96,16,69,174,55,81,3051,-11315,81,213,1,34,2,2,7,0
350,94,19,65,176,54,80,3050,-11315,75,215,1,34,2,2,7,0
363,86,35,67,176,55,81,3049,-11315,74,217,1,34,2,2,7,0
351,221,11,78,176,54,76,3048,-11315,91,218,1,34,2,2,7,0
485,277,102,95,170,51,72,3047,-11315,107,218,1,34,2,12,7,0
613,245,72,104,164,50,69,3046,-11315,103,217,1,34,2,12,7,0
623,179,20,107,162,49,65,3045,-11315,105,218,1,34,2,12,7,0
668,164,74,103,161,52,71,3044,-11315,105,218,1,34,2,13,10,0
670,247,68,93,161,55,81,3043,-11315,124,219,1,34,2,12,7,0
578,351,111,78,167,51,79,3042,-11315,147,220,1,34,2,12,7,0
410,400,74,67,176,47,68,3041,-11315,138,222,1,34,2,13,7,0
294,272,37,62,182,49,70,3040,-11315,135,223,1,34,2,13,10,0
245,172,35,62,186,48,65,3039,-11315,131,225,1,34,2,13,10,0
182,203,26,62,190,45,59,3038,-11315,136,226,1,34,2,13,10,0
213,298,62,69,189,44,57,3037,-11315,154,226,1,34,2,13,10,0
294,259,69,76,185,44,59,3036,-11315,116,226,1,34,2,13,10,0
235,241,16,74,188,45,66,3035,-11315,109,226,1,34,2,2,10,0
272,202,49,77,186,50,75,3034,-11315,99,225,1,33,2,13,7,0
291,186,43,77,186,49,73,3033,-11315,89,224,1,33,2,2,7,0
263,133,22,74,188,45,64,3032,-11315,71,222,1,33,2,2,7,0
255,80,17,72,189,46,66,3031,-11315,81,221,1,33,2,2,7,0
256,67,13,73,189,49,69,3030,-11315,142,219,1,33,2,1,10,0
251,58,12,74,190,46,66,3029,-11315,94,215,1,33,2,1,10,0
242,61,12,73,191,44,64,3028,-11315,57,212,1,33,2,2,16,0
249,70,16,74,191,44,61,3027,-11315,72,209,1,33,2,2,16,0
250,59,11,74,191,45,63,3026,-11315,72,206,1,33,2,2,7,0
250,49,12,73,191,48,66,3025,-11315,109,203,1,33,2,1,16,0
252,46,9,73,191,49,68,3024,-11315,111,201,1,33,2,1,10,0
253,58,10,74,191,49,66,3023,-11315,69,199,1,33,2,2,10,0
263,67,16,77,191,53,74,3022,-11315,42,198,1,33,2,2,7,0
270,76,17,80,191,57,79,3021,-11315,45,197,1,33,2,12,7,0
277,59,15,78,191,52,71,3020,-11315,35,197,1,33,2,10,7,0
265,71,17,72,192,50,66,3019,-11315,34,198,1,33,2,10,8,0
233,74,17,66,194,50,66,3018,-11315,49,199,1,33,2,2,10,0
207,65,12,62,196,51,68,3017,-11315,56,199,1,33,2,2,10,0
187,49,9,62,198,49,65,3016,-11315,55,199,1,33,2,2,10,0
182,92,12,65,198,51,69,3015,-11315,43,198,1,33,2,9,10,0
215,106,24,68,197,52,71,3014,-11315,40,198,1,33,2,9,7,0
180,144,40,63,199,50,67,3013,-11315,59,198,1,33,2,9,7,0
119,121,24,58,203,46,63,3012,-11315,58,198,1,33,2,9,10,0
89,68,6,58,205,43,56,3011,-11315,81,200,1,33,2,9,10,0
47,44,17,75,213,46,67,2991,-11315,32,223,1,33,2,2,10,0
36,39,2,75,213,46,69,2990,-11315,32,223,1,33,2,5,10,0
66,51,13,72,212,45,64,2987,-11315,22,224,1,33,2,5,7,0
206,373,54,77,170,62,91,3119,-11314,125,70,-9999,1,2,2,3,8
373,346,138,77,162,69,105,3118,-11314,150,69,-9999,1,2,2,7,7
329,293,81,74,162,69,110,3117,-11314,201,69,-9999,1,2,2,7,5
401,423,111,76,158,69,109,3116,-11314,264,69,-9999,1,-9999,2,9,5
634,494,155,76,149,71,110,3115,-11314,238,69,-9999,1,-9999,2,7,4
72,97,54,82,187,50,68,3075,-11314,48,226,1,33,-9999,1,7,0
19,95,4,74,190,51,67,3074,-11314,46,224,1,33,-9999,1,10,0
24,36,10,73,190,49,62,3073,-11314,26,222,1,33,-9999,1,10,0
39,56,9,78,189,49,64,3071,-11314,24,215,1,33,2,2,10,0
61,61,14,82,188,49,65,3070,-11314,26,211,1,33,2,2,10,0
76,104,9,86,188,48,65,3069,-11314,35,208,1,33,2,2,10,0
101,176,26,90,186,49,67,3068,-11314,60,205,1,33,2,2,10,0
166,143,50,91,184,48,66,3067,-11314,77,201,1,33,2,2,10,0
141,92,26,82,184,48,64,3066,-11314,61,198,1,33,2,2,10,0
106,70,10,74,186,48,63,3065,-11314,47,199,1,33,2,2,10,0
106,66,8,75,187,49,65,3064,-11314,53,201,1,34,2,2,10,0
130,115,16,84,186,52,72,3063,-11314,75,202,1,34,2,2,10,0
173,131,30,93,183,55,78,3062,-11314,95,202,1,34,2,2,7,0
226,85,30,96,181,58,84,3061,-11314,74,202,1,34,2,2,7,0
263,90,28,97,179,61,91,3060,-11314,45,202,1,33,2,2,10,0
289,102,23,98,178,62,94,3059,-11314,70,202,1,33,2,2,7,0
293,213,19,101,177,63,97,3058,-11314,130,201,1,33,2,2,7,0
407,288,88,105,171,67,105,3057,-11314,157,201,1,33,2,2,7,0
524,239,83,106,166,69,106,3056,-11314,152,201,1,33,2,2,7,0
558,136,63,101,165,66,101,3055,-11314,107,203,1,33,2,2,7,0
473,127,23,91,167,59,91,3054,-11314,72,206,1,33,2,2,7,0
449,102,16,82,170,56,86,3053,-11314,65,208,1,33,2,2,7,0
435,114,31,76,172,56,85,3052,-11314,68,210,1,33,2,2,7,0
402,95,17,70,174,55,80,3051,-11314,70,212,1,34,2,2,7,0
377,81,16,68,175,54,80,3050,-11314,72,213,1,34,2,2,7,0
393,114,31,73,175,54,80,3049,-11314,73,214,1,34,2,2,7,0
395,209,33,86,175,54,78,3048,-11314,85,215,1,34,2,2,7,0
497,265,83,97,169,53,75,3047,-11314,108,215,1,34,2,2,7,0
568,329,48,104,165,52,69,3046,-11314,137,215,1,34,2,12,7,0
667,231,67,106,160,53,69,3045,-11314,149,216,1,34,2,13,7,0
662,304,108,98,161,54,78,3044,-11314,173,217,1,34,2,13,7,0
571,320,85,81,167,54,83,3043,-11314,161,218,1,34,2,12,7,0
468,341,71,70,173,49,72,3042,-11314,84,219,1,34,2,12,9,0
360,260,39,66,178,47,65,3041,-11314,103,221,1,34,2,13,10,0
317,177,35,65,181,46,65,3040,-11314,139,223,1,34,2,13,10,0
273,205,59,63,185,45,60,3039,-11314,135,225,1,34,2,13,10,0
211,341,29,65,188,45,62,3038,-11314,163,226,1,34,2,13,16,0
375,344,133,79,180,45,63,3037,-11314,147,226,1,34,2,13,10,0
316,282,57,78,184,47,68,3036,-11314,137,225,1,34,2,13,10,0
343,279,92,80,183,50,78,3035,-11314,137,225,1,34,2,13,7,0
343,231,38,85,182,54,86,3034,-11314,121,223,1,33,2,8,7,0
345,183,46,79,182,49,75,3033,-11314,94,221,1,33,2,2,7,0
290,136,17,71,186,44,65,3032,-11314,97,219,1,33,2,2,7,0
282,75,15,71,187,47,69,3031,-11314,137,218,1,33,2,2,10,0
280,68,14,73,188,47,67,3030,-11314,118,216,1,33,2,1,10,0
270,60,13,73,189,45,64,3029,-11314,55,213,1,33,2,2,7,0
266,76,15,72,189,44,64,3028,-11314,64,210,1,33,2,2,16,0
276,69,15,73,189,44,62,3027,-11314,87,207,1,33,2,2,16,0
271,55,14,73,190,47,64,3026,-11314,108,204,1,33,2,1,16,0
265,54,9,72,190,48,67,3025,-11314,110,202,1,33,2,1,10,0
266,72,9,73,190,50,69,3024,-11314,86,200,1,33,2,12,7,0
279,77,17,77,190,51,71,3023,-11314,67,198,1,33,2,2,10,0
285,88,14,80,190,57,78,3022,-11314,46,197,1,33,2,12,7,0
300,77,19,80,189,55,75,3021,-11314,44,197,1,33,2,10,7,0
296,72,13,76,190,52,69,3020,-11314,38,197,1,33,2,10,7,0
268,81,21,68,192,50,68,3019,-11314,50,198,1,33,2,10,7,0
236,78,12,63,194,52,68,3018,-11314,56,198,1,33,2,2,7,0
212,58,13,61,196,50,65,3017,-11314,52,198,1,33,2,2,7,0
194,55,7,63,197,48,65,3016,-11314,39,197,1,33,2,2,10,0
208,87,20,67,196,52,71,3015,-11314,36,197,1,33,2,9,10,0
251,114,55,67,197,50,70,3014,-11314,52,197,1,33,2,9,7,0
167,152,31,60,200,48,65,3013,-11314,50,198,1,33,2,9,7,0
117,106,16,58,204,44,59,3012,-11314,71,198,1,33,2,9,10,0
95,61,9,59,205,43,55,3011,-11314,106,200,1,33,2,1,10,0
80,43,9,59,206,45,56,3010,-11314,66,203,1,33,2,1,7,0
31,46,8,71,213,46,59,2996,-11314,52,222,1,33,2,2,10,0
62,54,22,72,213,46,66,2988,-11314,21,223,1,33,2,5,7,0
171,370,74,76,173,56,81,3120,-11313,120,70,-9999,1,2,2,7,7
288,362,70,77,166,66,99,3119,-11313,127,70,-9999,1,2,2,3,5
373,294,146,73,164,70,107,3118,-11313,170,70,-9999,1,2,2,6,4
246,324,43,70,165,67,103,3117,-11313,232,70,-9999,1,2,2,7,2
476,400,151,75,157,66,101,3116,-11313,199,69,-9999,1,-9999,8,9,2
495,614,209,66,158,62,96,3115,-11313,181,69,-9999,1,-9999,12,9,1
25,84,13,80,190,50,66,3075,-11313,59,227,1,33,-9999,2,10,0
31,60,13,78,189,53,69,3074,-11313,48,225,1,33,-9999,2,10,0
39,39,9,77,189,50,66,3072,-11313,24,218,1,33,2,2,10,0
50,65,11,80,189,49,65,3071,-11313,23,215,1,33,2,2,10,0
79,109,20,85,188,48,65,3070,-11313,30,211,1,33,2,2,10,0
98,240,19,91,186,48,69,3069,-11313,60,208,1,33,2,2,10,0
171,249,60,94,182,51,74,3068,-11313,97,205,1,33,2,2,10,0
189,197,51,88,182,49,69,3067,-11313,87,201,1,33,2,2,7,0
128,109,13,76,185,48,65,3066,-11313,60,198,1,34,2,2,10,0
109,52,7,71,187,50,67,3065,-11313,38,199,1,34,2,2,10,0
121,103,16,77,187,54,72,3064,-11313,41,200,1,34,2,2,10,0
170,123,37,89,184,53,74,3063,-11313,62,201,1,34,2,2,7,0
217,109,33,95,182,55,78,3062,-11313,67,201,1,34,2,2,7,0
250,65,18,96,180,60,86,3061,-11313,52,201,1,34,2,2,7,0
257,102,24,96,179,62,92,3060,-11313,74,201,1,33,2,2,7,0
270,137,30,97,179,62,95,3059,-11313,122,200,1,33,2,2,7,0
337,261,43,102,175,64,99,3058,-11313,111,199,1,33,2,2,7,0
389,231,51,105,171,66,105,3057,-11313,130,198,1,33,2,2,7,0
460,215,47,105,168,68,104,3056,-11313,135,200,1,33,2,2,7,0
512,149,34,100,166,63,99,3055,-11313,92,202,1,33,2,2,7,0
489,122,23,91,168,58,89,3054,-11313,78,205,1,33,2,2,7,0
488,94,22,83,169,57,89,3053,-11313,76,207,1,33,2,2,7,0
453,128,34,78,171,56,85,3052,-11313,73,208,1,33,2,2,7,0
409,124,27,74,173,54,80,3051,-11313,84,210,1,33,2,2,7,0
387,122,14,74,174,54,80,3050,-11313,86,211,1,33,2,2,7,0
412,108,28,79,174,55,82,3049,-11313,73,212,1,34,2,2,7,0
457,127,43,87,172,55,81,3048,-11313,77,213,1,34,2,2,7,0
456,324,30,94,170,56,80,3047,-11313,123,213,1,34,2,2,6,0
624,340,146,102,164,56,77,3046,-11313,172,213,1,34,2,13,7,0
749,330,130,103,159,56,78,3045,-11313,185,214,1,34,2,13,7,0
526,371,88,87,167,56,83,3044,-11313,165,215,1,34,2,13,7,0
462,260,40,74,174,53,78,3043,-11313,118,217,1,34,2,13,7,0
404,210,23,72,176,48,68,3042,-11313,86,219,1,34,2,13,7,0
421,208,62,72,177,45,65,3041,-11313,116,220,1,34,2,13,10,0
378,289,53,68,179,43,61,3040,-11313,125,223,1,34,2,13,10,0
264,254,60,65,186,44,61,3039,-11313,138,225,1,34,2,8,7,0
354,316,128,75,181,47,69,3038,-11313,144,226,1,34,2,13,7,0
417,285,109,83,179,48,68,3037,-11313,120,225,1,34,2,13,10,0
358,254,70,83,182,52,79,3036,-11313,118,223,1,34,2,13,7,0
452,264,86,91,176,55,87,3035,-11313,121,221,1,34,2,8,7,0
450,190,75,89,179,55,90,3034,-11313,82,220,1,33,2,8,7,0
349,172,30,77,183,48,71,3033,-11313,86,218,1,33,2,2,7,0
312,109,14,70,185,46,67,3032,-11313,100,216,1,33,2,2,7,0
308,76,15,71,186,49,71,3031,-11313,126,215,1,33,2,1,10,0
305,67,15,73,186,46,66,3030,-11313,82,213,1,33,2,1,10,0
292,67,13,72,188,45,66,3029,-11313,68,210,1,33,2,2,10,0
295,84,17,73,188,44,67,3028,-11313,68,207,1,33,2,2,10,0
300,62,16,73,188,45,64,3027,-11313,74,205,1,33,2,2,16,0
289,54,11,71,189,48,68,3026,-11313,102,202,1,33,2,2,10,0
280,88,9,72,190,50,73,3025,-11313,106,200,1,33,2,1,7,0
299,86,26,76,189,53,75,3024,-11313,110,199,1,33,2,12,7,0
308,95,18,81,189,55,76,3023,-11313,46,197,1,33,2,12,7,0
322,102,26,82,189,56,77,3022,-11313,47,197,1,33,2,10,7,0
329,76,16,79,188,53,72,3021,-11313,38,196,1,33,2,10,7,0
310,82,21,71,190,51,70,3020,-11313,45,197,1,33,2,10,7,0
270,86,20,65,193,51,70,3019,-11313,53,197,1,33,2,10,7,0
242,77,15,62,194,51,67,3018,-11313,46,197,1,33,2,10,7,0
218,55,10,61,196,49,63,3017,-11313,34,197,1,33,2,2,10,0
213,57,14,63,197,51,69,3016,-11313,39,197,1,33,2,2,10,0
223,86,26,66,196,51,71,3015,-11313,60,197,1,33,2,9,10,0
203,134,36,62,198,49,67,3014,-11313,57,197,1,33,2,9,10,0
149,135,30,59,202,46,62,3013,-11313,76,198,1,33,2,9,10,0
112,79,9,59,204,44,58,3012,-11313,112,198,1,33,2,1,10,0
96,49,11,59,205,45,57,3011,-11313,99,200,1,33,2,1,10,0
78,48,10,59,207,45,57,3010,-11313,23,203,1,33,2,2,7,0
39,37,7,72,213,47,59,2997,-11313,49,224,1,33,2,2,10,0
41,42,7,76,213,47,62,2996,-11313,43,224,1,33,2,2,10,0
44,43,8,70,214,46,64,2989,-11313,24,221,1,33,2,1,10,0
35,62,15,66,215,43,62,2988,-11313,22,222,1,34,2,1,7,0
137,364,51,75,174,52,76,3121,-11312,107,68,-9999,1,2,2,7,8
241,414,89,77,168,61,89,3120,-11312,127,70,-9999,1,2,2,6,6
432,350,166,75,162,69,103,3119,-11312,160,70,-9999,1,2,2,6,5
228,344,64,68,166,68,102,3118,-11312,212,70,-9999,1,2,2,7,3
372,352,176,69,163,64,96,3117,-11312,221,70,-9999,1,2,2,9,2
379,470,120,68,161,59,89,3116,-11312,221,69,-9999,1,-9999,8,7,1
271,550,199,55,172,53,89,3115,-11312,250,67,-9999,1,-9999,13,10,1
71,119,41,84,187,53,72,3075,-11312,61,227,1,33,-9999,2,10,0
50,88,11,81,188,54,75,3074,-11312,51,225,1,33,-9999,2,7,0
46,43,9,78,189,51,67,3073,-11312,34,221,1,33,-9999,2,10,0
44,45,3,77,189,49,65,3072,-11312,22,218,1,33,2,1,10,0
65,80,14,83,188,48,66,3071,-11312,34,215,1,33,2,2,7,0
99,218,23,90,186,50,70,3070,-11312,64,211,1,33,2,2,7,0
169,266,59,96,182,52,76,3069,-11312,94,208,1,33,2,2,10,0
304,243,106,94,178,55,82,3068,-11312,102,205,1,33,2,2,7,0
200,197,49,83,181,50,71,3067,-11312,82,201,1,34,2,2,7,0
144,143,17,73,184,50,68,3066,-11312,56,198,1,34,2,2,10,0
116,81,5,72,186,54,72,3065,-11312,34,198,1,34,2,2,7,0
145,104,31,82,185,54,73,3064,-11312,40,199,1,34,2,2,10,0
202,108,34,92,183,54,76,3063,-11312,45,200,1,34,2,2,7,0
223,66,14,95,182,58,82,3062,-11312,40,200,1,34,2,2,10,0
230,45,14,94,181,62,90,3061,-11312,62,199,1,34,2,2,7,0
229,92,6,95,181,62,93,3060,-11312,107,199,1,33,2,2,7,0
284,228,42,99,178,62,96,3059,-11312,105,198,1,33,2,2,7,0
379,262,69,104,174,64,99,3058,-11312,121,197,1,33,2,2,7,0
502,217,104,105,169,66,103,3057,-11312,151,197,1,33,2,2,7,0
517,189,53,105,167,66,103,3056,-11312,135,199,1,33,2,2,7,0
541,147,46,100,165,63,97,3055,-11312,90,201,1,33,2,2,7,0
497,156,45,90,167,58,91,3054,-11312,85,203,1,33,2,2,7,0
507,120,41,85,168,58,90,3053,-11312,82,205,1,33,2,2,9,0
482,132,61,81,170,57,85,3052,-11312,83,207,1,33,2,2,7,0
439,155,46,81,171,56,82,3051,-11312,83,208,1,33,2,2,7,0
455,151,48,82,171,56,84,3050,-11312,82,209,1,33,2,2,7,0
467,126,47,80,171,57,86,3049,-11312,74,210,1,33,2,2,7,0
452,136,46,82,173,57,83,3048,-11312,89,210,1,33,2,2,7,0
424,324,23,90,172,59,85,3047,-11312,152,211,1,33,2,2,7,0
647,354,158,100,164,60,87,3046,-11312,191,211,1,33,2,13,7,0
611,389,143,94,165,58,87,3045,-11312,163,212,1,34,2,13,7,0
423,373,40,78,174,56,85,3044,-11312,115,214,1,34,2,13,7,0
420,177,25,76,176,51,73,3043,-11312,89,215,1,34,2,13,7,0
455,178,52,81,175,49,72,3042,-11312,84,218,1,34,2,13,7,0
505,289,100,78,174,46,69,3041,-11312,110,220,1,34,2,13,9,0
352,305,100,68,182,44,64,3040,-11312,117,222,1,34,2,13,10,0
246,226,23,69,186,46,70,3039,-11312,117,225,1,34,2,13,10,0
396,279,101,80,180,48,72,3038,-11312,106,224,1,34,2,8,7,0
346,206,30,85,183,50,76,3037,-11312,89,222,1,34,2,13,7,0
461,232,91,93,175,55,85,3036,-11312,87,220,1,34,2,8,7,0
447,176,41,96,178,58,96,3035,-11312,87,218,1,33,2,8,7,0
459,185,81,87,177,53,85,3034,-11312,85,217,1,33,2,8,7,0
355,183,19,73,183,47,71,3033,-11312,88,215,1,33,2,2,7,0
334,84,13,70,185,49,73,3032,-11312,110,213,1,33,2,2,7,0
335,81,16,73,185,48,71,3031,-11312,95,212,1,33,2,1,7,0
329,72,16,74,186,46,68,3030,-11312,56,210,1,33,2,1,7,0
315,78,16,72,187,47,70,3029,-11312,64,207,1,33,2,2,10,0
330,72,21,72,187,46,68,3028,-11312,71,205,1,33,2,2,10,0
312,52,13,71,188,47,68,3027,-11312,87,203,1,33,2,2,10,0
303,61,11,69,189,49,71,3026,-11312,72,201,1,33,2,2,10,0
312,83,26,73,188,54,80,3025,-11312,101,199,1,33,2,12,7,0
334,101,25,80,188,55,79,3024,-11312,77,197,1,33,2,12,7,0
348,108,25,82,187,56,76,3023,-11312,46,197,1,33,2,10,7,0
364,98,23,83,186,54,76,3022,-11312,39,196,1,33,2,10,7,0
337,97,23,76,188,53,73,3021,-11312,42,196,1,33,2,8,10,0
300,84,19,68,191,53,73,3020,-11312,44,196,1,33,2,8,7,0
278,82,16,64,192,52,70,3019,-11312,42,197,1,33,2,10,10,0
250,74,16,61,194,50,65,3018,-11312,43,197,1,33,2,10,7,0
231,64,12,61,196,49,65,3017,-11312,55,197,1,33,2,2,7,0
213,62,20,62,197,51,68,3016,-11312,75,197,1,33,2,2,16,0
184,84,13,62,199,49,67,3015,-11312,101,197,1,33,2,2,10,0
173,111,18,59,201,47,63,3014,-11312,104,197,1,33,2,9,10,0
136,90,16,59,203,46,60,3013,-11312,128,198,1,33,2,9,10,0
113,71,12,59,205,46,59,3012,-11312,103,198,1,33,2,1,10,0
92,54,11,59,206,46,58,3011,-11312,27,200,1,33,2,2,7,0
73,47,10,59,208,46,57,3010,-11312,21,203,1,33,2,1,10,0
37,41,10,64,215,45,60,2989,-11312,23,220,1,34,2,1,10,0
230,382,71,75,169,58,88,3121,-11311,127,69,-9999,1,2,2,7,7
408,363,138,76,162,67,98,3120,-11311,141,70,-9999,1,2,2,7,6
394,363,182,68,163,68,101,3119,-11311,176,70,-9999,1,2,2,7,4
203,359,42,64,167,63,96,3118,-11311,231,70,-9999,1,2,8,7,3
472,428,227,66,163,57,87,3117,-11311,275,69,-9999,1,2,8,7,2
111,139,36,87,186,54,76,3075,-11311,65,227,1,33,-9999,2,7,0
77,126,21,84,187,54,76,3074,-11311,64,225,1,33,-9999,2,10,0
50,61,10,77,188,50,68,3073,-11311,45,221,1,33,-9999,2,7,0
52,73,12,79,189,48,67,3072,-11311,35,218,1,33,2,2,7,0
76,183,18,87,188,51,72,3071,-11311,56,215,1,33,2,2,10,0
132,265,45,94,184,57,83,3070,-11311,95,211,1,33,2,2,9,0
289,246,115,97,178,61,91,3069,-11311,107,208,1,33,2,2,7,0
281,188,42,92,177,57,86,3068,-11311,78,204,1,33,2,2,3,0
204,186,40,79,182,51,72,3067,-11311,53,201,1,34,2,2,7,0
149,130,23,72,185,52,69,3066,-11311,44,198,1,34,2,2,10,0
131,73,14,77,186,54,72,3065,-11311,36,198,1,34,2,2,7,0
181,92,40,87,184,54,77,3064,-11311,33,199,1,34,2,2,7,0
201,76,13,93,183,56,79,3063,-11311,52,199,1,34,2,2,7,0
207,68,9,94,183,62,89,3062,-11311,97,198,1,34,2,2,7,0
230,81,19,95,182,63,93,3061,-11311,91,198,1,34,2,2,7,0
260,109,24,97,180,62,96,3060,-11311,80,197,1,33,2,2,7,0
281,173,19,101,178,63,99,3059,-11311,90,197,1,33,2,2,7,0
375,236,75,104,174,65,102,3058,-11311,122,196,1,33,2,2,7,0
404,261,43,105,170,66,103,3057,-11311,130,196,1,33,2,2,7,0
523,210,82,105,166,67,103,3056,-11311,126,198,1,33,2,2,7,0
536,176,93,96,166,62,95,3055,-11311,114,200,1,33,2,2,7,0
432,171,18,87,169,59,91,3054,-11311,125,202,1,33,2,2,7,0
515,121,55,86,169,59,91,3053,-11311,81,204,1,33,2,2,7,0
492,130,37,86,170,59,89,3052,-11311,78,205,1,33,2,2,7,0
523,146,53,87,169,59,88,3051,-11311,93,206,1,33,2,2,7,0
490,184,74,82,171,59,90,3050,-11311,90,207,1,33,2,2,6,0
419,191,48,74,175,59,90,3049,-11311,86,207,1,33,2,2,7,0
384,157,27,75,176,58,84,3048,-11311,122,208,1,33,2,2,7,0
